referrer,views_total,views_unique
github.com,140,18
Google,35,10
DuckDuckGo,16,1
Bing,11,1
yandex.ru,3,1
chatgpt.com,1,1
de.overleaf.com,1,1
hpc.dmi.unibas.ch,1,1
jfavre.github.io,1,1
link.springer.com,1,1
