referrer,views_total,views_unique
github.com,43,8
spheric-sph.org,15,1
Google,14,9
chatgpt.com,10,2
spec.org,5,2
hpc.dmi.unibas.ch,3,2
Bing,1,1
yandex.ru,1,1
