referrer,views_total,views_unique
Google,112,26
github.com,14,6
sogo.uni-heidelberg.de,10,1
linkedin.com,5,1
sph-exa.readthedocs.io,2,2
Bing,2,2
search.brave.com,2,2
spheric-sph.org,2,1
hpc.dmi.unibas.ch,1,1
confluence.cscs.ch,1,1
