referrer,views_total,views_unique
Google,102,30
spec.org,14,1
Bing,13,2
github.com,3,2
spheric-sph.org,2,1
arxiv.org,1,1
cea.talkspirit.com,1,1
hpc.dmi.unibas.ch,1,1
mydesi-cam.zproxy.org,1,1
yandex.ru,1,1
