referrer,views_total,views_unique
Google,128,14
github.com,18,4
search.brave.com,9,1
Bing,4,3
overleaf.com,2,2
chatgpt.com,1,1
packages.spack.io,1,1
spec.org,1,1
spheric-sph.org,1,1
statics.teams.cdn.office.net,1,1
