referrer,views_total,views_unique
github.com,30,4
Google,29,14
arxiv.org,24,1
spec.org,21,3
spheric-sph.org,10,3
Bing,10,1
sph-exa.readthedocs.io,7,3
yandex.ru,3,1
qwant.com,1,1
DuckDuckGo,1,1
