time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-03 00:00:00+00:00,65.0,13.0,2,1
2025-04-04 00:00:00+00:00,13.0,8.0,6,4
2025-04-05 00:00:00+00:00,8.0,6.0,19,8
2025-04-06 00:00:00+00:00,3.0,3.0,7,1
2025-04-07 00:00:00+00:00,10.0,7.0,45,3
2025-04-08 00:00:00+00:00,7.0,5.0,29,5
2025-04-09 00:00:00+00:00,7.0,6.0,29,4
2025-04-10 00:00:00+00:00,14.0,10.0,44,5
2025-04-11 00:00:00+00:00,11.0,6.0,51,9
2025-04-12 00:00:00+00:00,20.0,7.0,7,3
2025-04-13 00:00:00+00:00,6.0,4.0,9,2
2025-04-14 00:00:00+00:00,5.0,5.0,11,4
2025-04-15 00:00:00+00:00,5.0,5.0,15,1
2025-04-16 00:00:00+00:00,,,2,2
