referrer,views_total,views_unique
Google,80,12
github.com,11,2
statics.teams.cdn.office.net,6,1
hpc.dmi.unibas.ch,4,1
Bing,2,2
spheric-sph.org,2,1
chatgpt.com,1,1
overleaf.com,1,1
spec.org,1,1
