referrer,views_total,views_unique
github.com,154,17
Google,50,12
Bing,12,2
de.overleaf.com,1,1
hpc.dmi.unibas.ch,1,1
jfavre.github.io,1,1
link.springer.com,1,1
qwant.com,1,1
sph-exa.readthedocs.io,1,1
spheric-sph.org,1,1
