referrer,views_total,views_unique
github.com,30,12
Google,20,10
chatgpt.com,6,1
Bing,4,1
DuckDuckGo,3,1
spheric-sph.org,2,1
ecosia.org,1,1
l.messenger.com,1,1
qr.me-qr.com,1,1
sph-exa.readthedocs.io,1,1
