referrer,views_total,views_unique
Google,94,13
github.com,53,11
spheric-sph.org,21,2
sph-exa.readthedocs.io,15,3
Bing,8,4
search.brave.com,2,2
DuckDuckGo,2,1
excel.officeapps.live.com,1,1
