referrer,views_total,views_unique
Google,112,14
github.com,15,3
search.brave.com,9,1
jfavre.github.io,8,4
arxiv.org,5,1
Bing,3,2
overleaf.com,3,2
chatgpt.com,2,1
packages.spack.io,1,1
spheric-sph.org,1,1
