time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-09 00:00:00+00:00,13,5,13.0,5.0
2025-06-10 00:00:00+00:00,61,17,210.0,16.0
2025-06-11 00:00:00+00:00,18,8,15.0,4.0
2025-06-12 00:00:00+00:00,61,10,48.0,9.0
2025-06-13 00:00:00+00:00,19,11,53.0,6.0
2025-06-14 00:00:00+00:00,57,9,19.0,7.0
2025-06-15 00:00:00+00:00,12,6,5.0,3.0
2025-06-16 00:00:00+00:00,173,6,17.0,5.0
2025-06-17 00:00:00+00:00,140,11,11.0,6.0
2025-06-18 00:00:00+00:00,18,12,33.0,7.0
2025-06-19 00:00:00+00:00,13,6,16.0,8.0
2025-06-20 00:00:00+00:00,13,7,50.0,11.0
2025-06-21 00:00:00+00:00,10,4,16.0,3.0
2025-06-22 00:00:00+00:00,1,1,,
