referrer,views_total,views_unique
Google,80,17
github.com,16,4
search.brave.com,9,1
jfavre.github.io,8,4
Bing,5,2
arxiv.org,5,1
overleaf.com,2,2
chatgpt.com,2,1
DuckDuckGo,1,1
hpc.dmi.unibas.ch,1,1
