referrer,views_total,views_unique
github.com,57,8
Google,49,11
spheric-sph.org,6,1
cn.bing.com,5,1
hpc.dmi.unibas.ch,1,1
astro.paperswithcode.com,1,1
DuckDuckGo,1,1
