referrer,views_total,views_unique
Google,136,29
spec.org,14,1
github.com,4,3
cea.talkspirit.com,1,1
arxiv.org,1,1
Bing,1,1
mydesi-cam.zproxy.org,1,1
yandex.ru,1,1
hpc.dmi.unibas.ch,1,1
chatgpt.com,1,1
