referrer,views_total,views_unique
github.com,82,6
Google,63,11
Bing,12,4
overleaf.com,12,3
DuckDuckGo,1,1
hpc.dmi.unibas.ch,1,1
jira.cscs.ch,1,1
sph-exa.readthedocs.io,1,1
spheric-sph.org,1,1
