referrer,views_total,views_unique
github.com,27,6
Google,25,14
arxiv.org,8,1
sph-exa.readthedocs.io,7,1
chatgpt.com,3,1
spheric-sph.org,2,2
hpc.dmi.unibas.ch,2,1
Bing,1,1
jfavre.github.io,1,1
perplexity.ai,1,1
