referrer,views_total,views_unique
Google,67,24
github.com,18,8
sogo.uni-heidelberg.de,10,1
Bing,8,2
linkedin.com,5,1
spheric-sph.org,3,2
search.brave.com,2,2
sph-exa.readthedocs.io,1,1
