referrer,views_total,views_unique
Google,120,22
github.com,30,6
hpc.dmi.unibas.ch,3,2
spec.org,3,1
cn.bing.com,2,2
lumi-supercomputer.github.io,1,1
confluence.cscs.ch,1,1
search.brave.com,1,1
sph-exa.readthedocs.io,1,1
