url_path,views_total,views_unique
/sphexa-org/sphexa,100,53
/sphexa-org/sphexa/pulls,50,7
/sphexa-org/sphexa/pull/572,32,2
/sphexa-org/sphexa/pull/557,18,1
/sphexa-org/sphexa/pull/573,13,3
/sphexa-org/sphexa/pull/577,12,2
/sphexa-org/sphexa/pull/578,10,2
/sphexa-org/sphexa/pull/576,9,2
/sphexa-org/sphexa/pull/577/changes,9,2
/sphexa-org/sphexa/pull/579,9,1
