referrer,views_total,views_unique
github.com,103,14
Google,29,11
DuckDuckGo,16,1
chatgpt.com,3,1
yandex.ru,3,1
Bing,1,1
de.overleaf.com,1,1
jfavre.github.io,1,1
sph-exa.readthedocs.io,1,1
