referrer,views_total,views_unique
github.com,177,9
Google,69,10
sph-exa.readthedocs.io,2,2
Bing,1,1
DuckDuckGo,1,1
chatgpt.com,1,1
hpc.dmi.unibas.ch,1,1
spec.org,1,1
