referrer,views_total,views_unique
Google,56,18
github.com,15,6
statics.teams.cdn.office.net,6,1
hpc.dmi.unibas.ch,5,2
spheric-sph.org,3,2
Bing,1,1
chatgpt.com,1,1
spec.org,1,1
sph-exa.readthedocs.io,1,1
