referrer,views_total,views_unique
Google,78,11
github.com,39,8
search.brave.com,30,3
Bing,8,5
DuckDuckGo,3,2
excel.officeapps.live.com,3,2
sph-exa.readthedocs.io,2,2
chatgpt.com,1,1
