referrer,views_total,views_unique
github.com,45,8
Google,20,4
zjuers.com,4,1
DuckDuckGo,4,1
Bing,3,1
cn.bing.com,2,2
arxiv.org,1,1
sogou.com,1,1
hpc.dmi.unibas.ch,1,1
