referrer,views_total,views_unique
Google,81,26
github.com,25,5
Bing,15,3
spec.org,14,1
spheric-sph.org,3,2
arxiv.org,1,1
cea.talkspirit.com,1,1
yandex.ru,1,1
hpc.dmi.unibas.ch,1,1
