referrer,views_total,views_unique
Google,116,27
github.com,14,6
sogo.uni-heidelberg.de,10,1
linkedin.com,5,1
hpc.dmi.unibas.ch,3,2
sph-exa.readthedocs.io,2,2
search.brave.com,2,2
spheric-sph.org,2,1
Bing,1,1
cn.bing.com,1,1
