referrer,views_total,views_unique
Google,99,28
github.com,15,7
sogo.uni-heidelberg.de,10,1
linkedin.com,5,1
spheric-sph.org,3,2
sph-exa.readthedocs.io,2,2
Bing,2,2
search.brave.com,2,2
hpc.dmi.unibas.ch,1,1
confluence.cscs.ch,1,1
