referrer,views_total,views_unique
github.com,89,8
Google,65,12
overleaf.com,13,3
Bing,11,4
chatgpt.com,4,1
DuckDuckGo,1,1
hpc.dmi.unibas.ch,1,1
jira.cscs.ch,1,1
sph-exa.readthedocs.io,1,1
spheric-sph.org,1,1
