referrer,views_total,views_unique
Bing,33,1
Google,28,13
spheric-sph.org,24,2
github.com,3,2
DuckDuckGo,1,1
chatgpt.com,1,1
cn.bing.com,1,1
hpc.dmi.unibas.ch,1,1
