time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-11 00:00:00+00:00,37.0,17.0,,
2026-02-12 00:00:00+00:00,62.0,19.0,,
2026-02-13 00:00:00+00:00,32.0,15.0,,
2026-02-14 00:00:00+00:00,20.0,12.0,,
2026-02-15 00:00:00+00:00,57.0,16.0,3.0,3.0
2026-02-16 00:00:00+00:00,126.0,28.0,18.0,6.0
2026-02-17 00:00:00+00:00,35.0,16.0,22.0,6.0
2026-02-18 00:00:00+00:00,35.0,17.0,17.0,8.0
2026-02-19 00:00:00+00:00,39.0,20.0,81.0,11.0
2026-02-20 00:00:00+00:00,39.0,20.0,55.0,8.0
2026-02-21 00:00:00+00:00,36.0,17.0,9.0,8.0
2026-02-22 00:00:00+00:00,43.0,17.0,8.0,6.0
2026-02-23 00:00:00+00:00,59.0,29.0,26.0,10.0
2026-02-24 00:00:00+00:00,84.0,30.0,70.0,14.0
2026-02-25 00:00:00+00:00,,,32.0,8.0
2026-02-26 00:00:00+00:00,,,41.0,10.0
2026-02-27 00:00:00+00:00,,,123.0,11.0
2026-02-28 00:00:00+00:00,,,27.0,4.0
