url_path,views_total,views_unique
/sphexa-org/sphexa,51,26
/sphexa-org/sphexa/pulls,16,5
/sphexa-org/sphexa/pull/630,11,1
/sphexa-org/sphexa/commits/develop,8,6
/sphexa-org/sphexa/tree/develop,5,4
/sphexa-org/sphexa/pull/600,5,2
/sphexa-org/sphexa/releases,5,2
/sphexa-org/sphexa/pull/631,4,1
/sphexa-org/sphexa/pull/631/changes,4,1
/sphexa-org/sphexa/pull/632,4,1
