referrer,views_total,views_unique
Google,32,18
arxiv.org,24,1
spec.org,21,3
Bing,14,2
spheric-sph.org,12,4
github.com,10,2
sph-exa.readthedocs.io,10,2
chatgpt.com,9,2
yandex.ru,3,1
docs.google.com,2,1
