referrer,views_total,views_unique
github.com,41,10
Google,12,4
chatgpt.com,10,2
spec.org,6,1
hpc.dmi.unibas.ch,5,1
spheric-sph.org,3,3
aanda.org,3,1
DuckDuckGo,2,1
sph-exa.readthedocs.io,1,1
ya.ru,1,1
