referrer,views_total,views_unique
Google,65,15
github.com,16,4
search.brave.com,9,1
jfavre.github.io,8,4
Bing,6,3
arxiv.org,5,1
sph-exa.readthedocs.io,3,1
overleaf.com,2,2
spheric-sph.org,2,2
chatgpt.com,2,1
